date,product_id,total_orders,total_qty_kg,gross_sales,discount_amount,tax_amount,net_sales
2024-01-01,TOM001,2.376156785434355,108.1791866593053,2605.36396829229,152.4934775960101,122.6437828127255,2452.87049069628
2024-01-01,POT002,2.694181229988863,122.6578717193886,2954.065465583019,172.9031802755374,139.0584071111599,2781.162285307481
2024-01-01,ONI003,2.470316199781379,112.4659782223947,2708.606122563855,158.5363012977957,127.5037595759334,2550.06982126606
2024-01-01,CAR004,1.081117945156976,49.22000968403358,1185.403992300659,69.38238930993067,55.80119766235655,1116.021602990728
2024-01-01,COW005,3.33065723307708,151.6346870391162,3651.936774115217,213.7499963241632,171.9097009175128,3438.186777791053
2024-01-01,BTR006,3.546126205948865,161.4443335988337,3888.1901651567,227.5780455457774,183.0309914290468,3660.612119610922
2024-01-01,BRN007,0.8280172181208276,37.6971038886383,907.8888390032212,53.13926499910561,42.73756870207732,854.7495740041155
2024-01-01,LIM008,3.464068612265016,157.7085010989106,3798.217188954463,222.3118746008652,178.7956422468769,3575.905314353598
2024-01-01,APP009,1.229157886907063,55.95981767557058,1347.724059927536,78.88307784991474,63.4421827079992,1268.840982077621
2024-01-01,GUR010,1.980200683319575,90.1525104138084,2171.213424103038,127.0823922008996,102.2067668343116,2044.131031902138
2024-01-01,TOM001,1.971537448228433,82.20571832569479,1778.496823406956,52.12252128753919,86.31883832706136,1726.374302119417
2024-01-01,POT002,1.862824023744785,77.67277620006847,1680.427937989844,49.24841012775274,81.55909281960604,1631.179527862091
2024-01-01,ONI003,2.183267531878657,91.03406882609544,1969.495620579173,57.72013537404198,95.58891071447728,1911.775485205131
2024-01-01,CAR004,2.594200290309908,108.1684238548345,2340.192411634576,68.58417017506818,113.5805742104935,2271.608241459508
2024-01-01,COW005,0.08996383978689458,3.751154754714303,81.15514286896052,2.378419014366025,3.938841815469712,78.77672385459451
2024-01-01,BTR006,1.117768124820726,46.60673917455621,1008.323256089061,29.55099479994795,48.93868292496344,978.7722612891129
2024-01-01,BRN007,1.166871929576756,48.65418369361482,1052.61912318216,30.84917663818549,51.08857025669433,1021.769946543975
2024-01-01,LIM008,2.595072747217658,108.2048020361743,2340.979443014775,68.60723575456683,113.6187725550571,2272.372207260208
2024-01-01,APP009,0.4324464332441471,18.03139459215627,390.1039812910879,11.43280257889214,18.93358596351187,378.6711787121958
2024-01-01,GUR010,1.986047631192037,82.81073854209097,1791.586259943408,52.50613424963948,86.95413041266535,1739.080125693768
2024-01-01,TOM001,0.8028886015005698,74.77100823624431,1484.551060282073,119.4638022387735,68.25422908739803,1365.087258043299
2024-01-01,POT002,2.48672240347606,231.5822406297168,4597.980808057278,370.0056432192117,211.3983437881694,4227.975164838066
2024-01-01,ONI003,1.596646025086495,148.6916527012425,2952.218458460242,237.5689536876823,135.7322091309572,2714.64950477256
2024-01-01,CAR004,2.40687201810233,224.1459738658247,4450.336447371435,358.124504753491,204.6101959855608,4092.211942617943
2024-01-01,COW005,0.1343666429512871,12.51322954144599,248.4456023999668,19.99274872132939,11.42262028949138,228.4528536786374
2024-01-01,BTR006,0.6799504072301313,63.32208154932405,1257.236802348603,101.1715209677893,57.80315074397282,1156.065281380814
2024-01-01,BRN007,0.9786102800256273,91.13552885308661,1809.462640395886,145.6098700907132,83.19247541354527,1663.852770305172
2024-01-01,LIM008,0.00169746602068846,0.1580807668416646,3.138635890578222,0.2525702128832877,0.1443030009737433,2.886065677694934
2024-01-01,APP009,0.4954719101538844,46.14206031285586,916.1337552734092,73.72250419157183,42.12047997544017,842.4112510818372
2024-01-01,GUR010,2.416774245452926,225.0681435434174,4468.645789520529,359.5978819165545,205.4519925844911,4109.047907603975
2024-01-01,TOM001,2.531595273356861,197.6517693720635,3103.835381216263,85.03122204151023,150.940461118265,3018.804159174753
2024-01-01,POT002,1.590802918014872,124.2003470210931,1950.386949067675,53.43188841028351,94.84791211316136,1896.955060657391
2024-01-01,ONI003,0.1641863087518934,12.81868186949533,201.2988725246323,5.514689738358597,9.789225557944558,195.7841827862737
2024-01-01,CAR004,0.8129056042215533,63.46679214399355,996.6542450627238,27.30387343459353,48.46759987196693,969.3503716281302
2024-01-01,COW005,0.5338326216476644,41.67844810251975,654.499791556488,17.93037009590175,31.82852445629148,636.5694214605863
2024-01-01,BTR006,0.7009968718716872,54.72962977451011,859.4497374583156,23.54508293242623,41.79530282598166,835.9046545258893
2024-01-01,BRN007,2.649981521724083,206.894657327086,3248.981578240247,89.0075793516685,157.9989649425811,3159.973998888579
2024-01-01,LIM008,3.536679683794612,276.1227296325806,4336.10840173309,118.7899972192934,210.8662738936582,4217.318404513797
2024-01-01,APP009,2.224950122247999,173.7107558443902,2727.876364580855,74.73162470606577,132.6574594887517,2653.144739874789
2024-01-01,GUR010,0.2540690743687759,19.83618891226781,311.4986785597111,8.533672069898445,15.14827573139807,302.9650064898127
2024-01-02,TOM001,0.02662220536385778,2.453844731830669,49.99285062801788,1.362068089858861,2.431558142768925,48.63078253815902
2024-01-02,POT002,0.9445612902135248,87.06291286552405,1773.756563186913,48.32645435386739,86.27218012828816,1725.430108833046
2024-01-02,ONI003,0.5973515067315454,55.0595950940372,1121.74420714949,30.56220980297652,54.55952654697336,1091.181997346514
2024-01-02,CAR004,1.190415129136725,109.7239636386152,2235.436355586773,60.90503919271808,108.7274161162236,2174.531316394055
2024-01-02,COW005,1.123723655135651,103.5768199328676,2110.198913672048,57.49291283575457,102.6361027015683,2052.706000836293
2024-01-02,BTR006,1.021917623495923,94.19306712225782,1919.021148222693,52.28422538269,93.3375760831598,1866.736922840003
2024-01-02,BRN007,0.09715181122415253,8.954760017133637,182.4377778019906,4.970564238831141,8.873430072308846,177.4672135631594
2024-01-02,LIM008,0.06656651775209194,6.135626131261033,125.0027912159941,3.405733238247743,6.079900446399996,121.5970579777463
2024-01-02,APP009,1.020596290806113,94.07127611300172,1916.539866642569,52.21662222704303,93.21689121812688,1864.323244415526
2024-01-02,GUR010,0.9110939701404153,83.97813435347105,1710.909525893509,46.61417063801262,83.21541854418207,1664.295355255497
2024-01-02,TOM001,4.222734312132975,74.04283100704362,1582.611848860341,73.35452531416595,75.46307731402435,1509.257323546175
2024-01-02,POT002,2.570622998079672,45.07416052266167,963.4275128379593,44.65514897397468,45.93874672434914,918.7723638639847
2024-01-02,ONI003,2.016629759235903,35.36025840836208,755.7998954755491,35.03154775760662,36.03851821738509,720.7683477179426
2024-01-02,CAR004,1.241877084375035,21.77548675645999,465.435247231385,21.57306079170686,22.19317141583813,443.8621864396782
2024-01-02,COW005,3.590378102374101,62.95488643972828,1345.615069927474,62.36965480904131,64.16245027482678,1283.245415118433
2024-01-02,BTR006,3.357175091834122,58.86582711858344,1258.214390559596,58.31860757861448,59.99495700780366,1199.895782980981
2024-01-02,BRN007,5.353095804671906,93.86296620438542,2006.252873692887,92.99041158822389,95.6633907600234,1913.262462104663
2024-01-02,LIM008,1.642871417242068,28.80665505372816,615.7213736158454,28.53886701271771,29.35920747372725,587.1825066031278
2024-01-02,APP009,4.963993368121918,87.04031438110574,1860.423635813749,86.23118346210187,88.70987081725076,1774.192452351647
2024-01-02,GUR010,1.040622061932299,18.24661410794157,390.008151985214,18.0769927118466,18.59660999477147,371.9311592733674
2024-01-02,TOM001,1.154289904763775,27.58752872385422,542.8436538301437,15.77389622582642,26.35348788021586,527.0697576043173
2024-01-02,POT002,1.332278187380355,31.84144867839048,626.5486306091874,18.20618701154681,30.41712217988203,608.3424435976407
2024-01-02,ONI003,0.33725473736616,8.060388223051223,158.6053842694209,4.608739283716471,7.699832249285221,153.9966449857044
2024-01-02,CAR004,0.941125011818344,22.49288778245842,442.595692830701,12.86090107059395,21.48673958800535,429.7347917601071
2024-01-02,COW005,1.050205016590855,25.09989989652144,493.8942341296806,14.35152891763067,23.97713526060249,479.5427052120499
2024-01-02,BTR006,1.61751680513334,38.65865164268683,760.6916849973986,22.10410237705852,36.929379131017,738.5875826203402
2024-01-02,BRN007,1.584095769460485,37.85988889010559,744.9743188101295,21.6473887332091,36.16634650384602,723.3269300769205
2024-01-02,LIM008,0.1264616305385109,3.022432969870411,59.47283547012562,1.728155663868088,2.887233990312876,57.74467980625753
2024-01-02,APP009,1.344809509737052,32.14094728271553,632.4419064555397,18.37743322760669,30.70322366139665,614.064473227933
2024-01-02,GUR010,1.511963427211122,36.1359259103458,711.0516585976725,20.66166748894326,34.51949955543646,690.3899911087293
2024-01-02,TOM001,4.340989131183512,177.7009946784758,3874.143532455165,270.5356518423139,180.1805676702078,3603.607880612851
2024-01-02,POT002,6.167370006165287,252.4649916243797,5504.108833170249,384.357899628228,255.9877933719013,5119.750933542022
2024-01-02,ONI003,2.817739852001472,115.3458714855914,2514.709964453766,175.6049288645541,116.9553644890547,2339.105035589212
2024-01-02,CAR004,0.4963362029191673,20.31782026821787,442.9584208469096,30.93226776936601,20.60132750732529,412.0261530775435
2024-01-02,COW005,0.2102597811999512,8.60711029928872,187.6476873944961,13.1036418761184,8.727210686310134,174.5440455183777
2024-01-02,BTR006,0.4746377139180488,19.42957960186368,423.5934654675317,29.5799918966295,19.70069266405367,394.0134735709022
2024-01-02,BRN007,3.503954551863373,143.4364819532583,3127.126665119599,218.3706524175876,145.4379407932826,2908.756012702011
2024-01-02,LIM008,4.110131910052103,168.2507158171289,3668.113527970224,256.1483527927392,170.5984231641507,3411.965175177485
2024-01-02,APP009,1.811726996108052,74.16413162188078,1616.887352729406,112.9090004698491,75.1989900820577,1503.978352259557
2024-01-02,GUR010,1.066853854589035,43.6723026499149,952.1205503926536,66.48761244261416,44.28168957165616,885.6329379500396
2024-01-03,TOM001,2.316888171156141,105.9780293920221,1991.622023029201,95.73203701050163,94.79458841201846,1895.889986018699
2024-01-03,POT002,2.714324908623487,124.1573972049131,2333.262922644073,112.1538172820851,111.0555596652112,2221.109105361988
2024-01-03,ONI003,0.3495478760297003,15.98885761556161,300.4751185968722,14.44304935456565,14.3016169062644,286.0320692423066
2024-01-03,CAR004,1.534859574492921,70.2068382597285,1319.381819491071,63.41921695683634,62.79818915977228,1255.962602534235
2024-01-03,COW005,0.1800163418351832,8.234224423759487,154.7439860790509,7.438136770520665,7.365299389131968,147.3058493085303
2024-01-03,BTR006,0.5195869762792167,23.76670765959026,446.6425603616669,21.46893417756779,21.25870129331943,425.1736261840991
2024-01-03,BRN007,2.373180479465499,108.5529261776434,2040.011497476784,98.0579918880687,97.09776655560803,1941.953505588715
2024-01-03,LIM008,0.2699421288198118,12.34756826780099,232.0451610025898,11.15380111504322,11.0445783767669,220.8913598875466
2024-01-03,APP009,0.3702101673942118,16.93398261071493,318.2366467707902,15.29679933967699,15.14700661040825,302.9398474311132
2024-01-03,GUR010,2.371443375903829,108.4734683882656,2038.518264547903,97.98621610513396,97.02669363149903,1940.532048442769
2024-01-03,TOM001,0.0994262388511142,5.523829400453637,105.9711172385459,9.374666117180142,4.829834253272859,96.59645112136577
2024-01-03,POT002,0.6260986101682945,34.78419731444995,667.3124719158727,59.0333647795681,30.41402901547525,608.2791071363047
2024-01-03,ONI003,0.0331995119111199,1.844467236158554,35.384918605481,3.130303861600881,1.612734643018937,32.25461474388013
2024-01-03,CAR004,1.681333413618423,93.40993936236423,1792.009658118993,158.5289714914608,81.67423213530762,1633.480686627532
2024-01-03,COW005,2.40251306809611,133.4765598485137,2560.662023910989,226.5273042188573,116.7070186332028,2334.134719692132
2024-01-03,BTR006,2.75491986501252,153.0552449946103,2936.266516479711,259.7549119076422,133.8259043368228,2676.511604572069
2024-01-03,BRN007,2.604337394418189,144.6893258180087,2775.7717333137,245.5568450669983,126.5110508049697,2530.214888246701
2024-01-03,LIM008,2.862588135429357,159.0369774275862,3051.022209132429,269.906699788139,139.0561122422893,2781.11550934429
2024-01-03,APP009,1.174698875997055,65.26281455370228,1252.025157007908,110.7595930204071,57.06341639924283,1141.265563987501
2024-01-03,GUR010,2.760884886497816,153.3866440441525,2942.624194276368,260.3173397481461,134.1156675363977,2682.306854528222
2024-01-03,TOM001,2.287865379191336,152.8876439032697,2821.564055705768,33.76889299686412,139.3892381660408,2787.795162708904
2024-01-03,POT002,0.5146824286947116,34.3938872440826,634.7442704087949,7.596712647533944,31.3572609147838,627.1475577612609
2024-01-03,ONI003,1.459582264562862,97.53724827589717,1800.064326989312,21.54343422494785,88.92571291497626,1778.520892764364
2024-01-03,CAR004,1.882893120988551,125.8251886705695,2322.122446205627,27.79150246579102,114.716119256737,2294.330943739836
2024-01-03,COW005,1.083435330584135,72.40105843688961,1336.172229914334,15.99150547942183,66.0087899864432,1320.180724434912
2024-01-03,BTR006,0.6649754393095934,44.4372859934269,820.0966781298489,9.815037484209599,40.5139309015003,810.2816406456392
2024-01-03,BRN007,0.06703084620914386,4.479366766492498,82.66737545288252,0.9893752900469636,4.083884773858548,81.67800016283556
2024-01-03,LIM008,0.5582507561059028,37.30536052712064,688.4759399854763,8.239781160123126,34.01168106609581,680.2361588253532
2024-01-03,APP009,0.6329117168406997,42.29461316502378,780.5533345252819,9.341776940568728,38.56043403566365,771.2115575847132
2024-01-03,GUR010,1.848372717513066,123.5183470172277,2279.549342682675,27.28198131049285,112.6129479839006,2252.267361372182
2024-01-03,TOM001,1.409220727475962,29.207926344549,514.6625457487015,43.10023304944814,23.57835050508391,471.5623126992534
2024-01-03,POT002,1.725787704125566,35.76918730021141,630.2762057849603,52.7822581597337,28.87498501254535,577.4939476252266
2024-01-03,ONI003,3.512670896272388,72.80465778751818,1282.865140006081,107.4330878786597,58.77218805152042,1175.432052127421
2024-01-03,CAR004,2.026879827445168,42.00971186061447,740.2382831737146,61.99099347806188,33.91270229808721,678.2472896956527
2024-01-03,COW005,0.02860471276830199,0.5928697523062769,10.4467483387877,0.8748592485114229,0.4785992219659417,9.571889090276272
2024-01-03,BTR006,2.726624231350174,56.51282170762485,995.7924552530501,83.39228732460543,45.62046283379412,912.4001679284446
2024-01-03,BRN007,3.939404719929433,81.64926945628555,1438.712915842998,120.484504800864,65.91207711956005,1318.228411042134
2024-01-03,LIM008,4.523432626466954,93.75400489248786,1652.006180202831,138.346673862366,75.68372922246098,1513.659506340465
2024-01-03,APP009,3.212768850328343,66.58879912341645,1173.337691657192,98.26075041570886,53.75438252354922,1075.076941241483
2024-01-03,GUR010,3.894605703837712,80.720751774986,1422.351833991685,119.114351782041,65.16252321143283,1303.237482209644
2024-01-04,TOM001,1.0432288707623,109.8502613764856,1952.856636190426,153.737161254671,89.95588681104853,1799.119474935755
2024-01-04,POT002,0.7500141001268598,78.97523471985812,1403.977644520973,110.5270778886949,64.67246583043891,1293.450566632278
2024-01-04,ONI003,0.1170400794521826,12.32412529951574,219.0914211293214,17.24780637526997,10.09217098436261,201.8436147540514
2024-01-04,CAR004,0.0926135669595399,9.752054244894618,173.3665774664063,13.64815265093753,7.985913522976193,159.7184248154688
2024-01-04,COW005,0.5736889600086266,60.4084913406417,1073.908443353748,84.54262973993795,49.46824287327719,989.3658136138105
2024-01-04,BTR006,0.6581431027765785,69.30137181720242,1232.001109096075,96.9883552458418,56.75058284725308,1135.012753850233
2024-01-04,BRN007,0.768260736572979,80.89657512657372,1438.134161916739,113.216023879638,66.24584288012703,1324.918138037101
2024-01-04,LIM008,0.8839546465762623,93.07895102673612,1654.705641338736,130.2654497504552,76.2219359165268,1524.44019158828
2024-01-04,APP009,0.1049363539353155,11.04962317546549,196.4340337039048,15.46412069160099,9.04848690591903,180.9699130123038
2024-01-04,GUR010,1.008119582829355,106.1533118726264,1887.134331283669,148.5632225229526,86.92847142807057,1738.571108760716
2024-01-04,TOM001,2.040754565771955,106.2236760361547,2366.957178671979,100.952527037152,113.3002926039345,2266.004651634827
2024-01-04,POT002,2.465163955503389,128.3146840768403,2859.205912826162,121.9473105894194,136.8630026166593,2737.258602236743
2024-01-04,ONI003,1.109353122945935,57.74313517065702,1286.676694042237,54.87774131015373,61.58998026463719,1231.798952732083
2024-01-04,CAR004,0.8621891607494501,44.877960157198,1000.005026394304,42.65097627199162,47.86772786462036,957.3540501223124
2024-01-04,COW005,2.714178029048925,141.2761595626189,3148.023421239283,134.2655973711167,150.6879710221739,3013.757823868166
2024-01-04,BTR006,0.6552513195600969,34.1066020670084,759.9893885722514,32.41412645277995,36.37878237807121,727.5752621194715
2024-01-04,BRN007,2.919242456401873,151.9500042586074,3385.866191043262,144.4097727138658,162.0729067765421,3241.456418329397
2024-01-04,LIM008,2.521209999275537,131.2319465917026,2924.210587012677,124.7198094700445,139.9746130303669,2799.490777542632
2024-01-04,APP009,0.09546716221079034,4.96917810738012,110.7270265186427,4.722592043105073,5.300224531634596,106.0044344755377
2024-01-04,GUR010,1.617190228532047,84.1766539718325,1875.688573679197,79.99954674037119,89.7844989113598,1795.689026938826
2024-01-04,TOM001,4.688760141067078,144.2393904676183,2403.505335912395,206.5736432870205,109.8463970808631,2196.931692625375
2024-01-04,POT002,1.279974783952819,39.37560828378377,656.1278740020543,56.39210505156612,29.98673724853305,599.7357689504881
2024-01-04,ONI003,1.061441633980422,32.65291669781291,544.1055959947039,46.76414635660223,24.86703002423973,497.3414496381017
2024-01-04,CAR004,1.309977052120383,40.29856205896891,671.5073366874294,57.71392098067813,30.68961838625548,613.7934157067513
2024-01-04,COW005,5.093071794492189,156.6771489996043,2610.759532574641,224.3864826643013,119.3184487726452,2386.373049910339
2024-01-04,BTR006,4.500752153317392,138.4557383420723,2307.130561312028,198.290537769135,105.4418211470585,2108.840023542893
2024-01-04,BRN007,4.144433234485132,127.4943707058192,2124.477920329424,182.5921238983584,97.09412404422389,1941.885796431065
2024-01-04,LIM008,0.2847493111424482,8.759686108812906,145.9653443847303,12.54525735086507,6.670992961720819,133.4200870338653
2024-01-04,APP009,0.5241054080467968,16.122949846662,268.6616732188685,23.09061678339934,12.27853185755714,245.5710564354692
2024-01-04,GUR010,2.112734487395345,64.99362848884552,1083.008825583728,93.08116585807419,49.49629847690318,989.9276597256535
2024-01-04,TOM001,2.469399859758941,60.12283115695947,1424.904866125055,102.8740222528623,66.10113062696635,1322.030843872193
2024-01-04,POT002,1.523729361860624,37.09845644884373,879.2295722349212,63.47783962970318,40.78733267536726,815.7517326052181
2024-01-04,ONI003,1.29848343696585,31.61436173744139,749.2570960524963,54.09420165855112,34.7579283057911,695.1628943939452
2024-01-04,CAR004,2.801932492094894,68.21905066110469,1616.784429124272,116.7271733671056,75.00239579910966,1500.057255757167
2024-01-04,COW005,1.780551931887177,43.35135225021879,1027.422554556262,74.17694560054744,47.6619836891304,953.2456089557144
2024-01-04,BTR006,3.010878311114055,73.30628436616692,1737.351340594799,125.4317566894348,80.59547738221636,1611.919583905364
2024-01-04,BRN007,2.780540886049089,67.69822617276374,1604.440942738931,115.8360092457164,74.42978325117973,1488.604933493215
2024-01-04,LIM008,2.668124411462999,64.96120620651985,1539.57385325672,111.1527924461145,71.42060835312837,1428.421060810605
2024-01-04,APP009,2.066794423417182,50.32053908328434,1192.591560078389,86.10167149173914,55.32414996359527,1106.48988858665
2024-01-04,GUR010,0.5995648853891893,14.59769191669707,345.9637852381528,24.97758761822535,16.04920995351548,320.9861976199275
2024-01-05,TOM001,2.681199902401867,110.6541512028568,2715.100581475544,43.26631657891259,133.5918163679048,2671.834264896631
2024-01-05,POT002,3.910171784236768,161.3742934476761,3959.611394711768,63.09814129978379,194.8258130618217,3896.513253411984
2024-01-05,ONI003,0.2045301902217803,8.44103961591065,207.1162384807614,3.300487946517313,10.19079539325798,203.815750534244
2024-01-05,CAR004,2.737769330166294,112.9887932441668,2772.385264381635,44.1791730832527,136.4104098637395,2728.206091298382
2024-01-05,COW005,2.072344720134089,85.52646365559545,2098.5471279532,33.44126733767148,103.2553727363426,2065.105860615528
2024-01-05,BTR006,3.2865597029509,135.6375830022079,3328.114458210442,53.03496111423384,163.7541012609528,3275.079497096208
2024-01-05,BRN007,3.83865061395318,158.42258724193,3887.185921754371,61.944009676546,191.2622432442995,3825.241912077825
2024-01-05,LIM008,3.629863987316475,149.8058828580845,3675.759429131491,58.57483594301925,180.859369269577,3617.184593188472
2024-01-05,APP009,0.5242150799967153,21.63455797264906,530.84317481972,8.459218421670073,26.11921798202096,522.3839563980499
2024-01-05,GUR010,3.114694688621928,128.5446477589226,3154.076409081065,50.26158859839293,155.1908608200832,3103.814820482672
2024-01-05,TOM001,2.65707195068493,63.05000689240496,1542.26506681219,136.9743695551566,70.26453486285166,1405.290697257033
2024-01-05,POT002,3.80428702534895,90.27242303585638,2208.152090804359,196.1143042324126,100.6018893285973,2012.037786571947
2024-01-05,ONI003,3.926106698430442,93.16309794792966,2278.860837022404,202.394214309914,103.8233311356245,2076.46662271249
2024-01-05,CAR004,0.4348478373680779,10.31856105219025,252.4021334005415,22.41678414487865,11.49926746278315,229.9853492556629
2024-01-05,COW005,1.507853328845631,35.78004831669912,875.2151082531387,77.73115027879996,39.87419789871694,797.4839579743388
2024-01-05,BTR006,1.438431186743109,34.13272125168636,834.9198710088509,74.15237848633485,38.0383746261258,760.767492522516
